LABEL,TEXT,URL,EMAIL,PHONE
spam,Badhai ho! Aapka Decathlon account ek free smartwatch (Rs.200) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/d9u86,yes,No,No
spam,Aap Nykaa ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Disney+ Hotstar account ek free shopping voucher (Rs.250) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/9rkb6,yes,No,No
spam,Badhai ho! Aapka Flipkart account ek free sona coin (Rs.200) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/cij3h,yes,No,No
spam,"Paytm customer service: aapka Rs.50 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/b0apl",yes,No,No
spam,"MakeMyTrip customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/f0vfw",yes,No,No
spam,"BookMyShow Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Nykaa Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 8850336980.,No,No,yes
spam,"Pepperfry Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,PharmEasy Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 6647228485.,No,No,yes
spam,"ICICI Bank Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Airtel ke anniversary contest ke lucky winner hain. Rs.200 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Lenskart aaj 100 lucky customers ko free smartphone de raha hai. Apna paane ke liye turant call karein 7612192144.,No,No,yes
spam,Badhai ho! Aapka BigBasket account ek free smartphone (Rs.100) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/klp3z,yes,No,No
spam,Badhai ho! Aapka HDFC Bank account ek free smartwatch (Rs.50) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/52mhp,yes,No,No
spam,Jio aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 8517844529.,No,No,yes
spam,redBus aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 6335374888.,No,No,yes
spam,"Goibibo Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,"IRCTC customer service: aapka Rs.250 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/dpumb",yes,No,No
spam,BigBasket Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 7689520220.,No,No,yes
spam,Aap Meesho ke anniversary contest ke lucky winner hain. Rs.200 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Policybazaar aaj 100 lucky customers ko free smartphone de raha hai. Apna paane ke liye turant call karein 7250761849.,No,No,yes
spam,Badhai ho! Aapka Zomato account ek free smartwatch (Rs.100) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/skiig,yes,No,No
spam,BYJU'S Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 6020027061.,No,No,yes
spam,"Goibibo customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/qj62q",yes,No,No
spam,"Axis Bank customer service: aapka Rs.100 ka refund pending hai, claim karne ke liye click karein: http://offer4u-claim.online/6gfui",yes,No,No
spam,Aap redBus ke anniversary contest ke lucky winner hain. Rs.100 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Meesho account ek free smartwatch (Rs.300) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/7vwmc,yes,No,No
spam,Badhai ho! Aapka MakeMyTrip account ek free sona coin (Rs.250) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/bcabt,yes,No,No
spam,"Pepperfry customer service: aapka Rs.100 ka refund pending hai, claim karne ke liye click karein: http://lucky-winner-alert.co/2lp3q",yes,No,No
spam,Aap Paytm ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Pepperfry account ek free sona coin (Rs.100) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/mhcbz,yes,No,No
spam,Badhai ho! Aapka Decathlon account ek free smartphone (Rs.200) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/m54pi,yes,No,No
spam,Aap BookMyShow ke anniversary contest ke lucky winner hain. Rs.150 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap ICICI Bank ke anniversary contest ke lucky winner hain. Rs.150 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Unacademy account ek free sona coin (Rs.100) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/hx4rj,yes,No,No
spam,Uber Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 8497517308.,No,No,yes
spam,Aap Tanishq ke anniversary contest ke lucky winner hain. Rs.200 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,cult.fit aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 6108617881.,No,No,yes
spam,Badhai ho! Aapka Spotify account ek free shopping voucher (Rs.250) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/ji0i2,yes,No,No
spam,PhonePe aaj 100 lucky customers ko free smartwatch de raha hai. Apna paane ke liye turant call karein 6071171158.,No,No,yes
spam,"CRED Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,"Decathlon customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/6g9yw",yes,No,No
spam,"Airtel customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/zm7fp",yes,No,No
spam,Aap Goibibo ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Meesho aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 9541911858.,No,No,yes
spam,Amazon Prime Video aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 8553555030.,No,No,yes
spam,"Decathlon customer service: aapka Rs.200 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/veydf",yes,No,No
spam,"Zomato Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Airtel aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 7186046790.,No,No,yes
spam,Lenskart Lucky Draw: Aapne ek free sona coin jeeta hai! Expire hone se pehle abhi call karein 8705556230.,No,No,yes
spam,Aap Axis Bank ke anniversary contest ke lucky winner hain. Rs.50 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Policybazaar account ek free shopping voucher (Rs.100) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/8z26z,yes,No,No
spam,BigBasket aaj 100 lucky customers ko free smartwatch de raha hai. Apna paane ke liye turant call karein 8990833229.,No,No,yes
spam,Aap 1mg ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Nykaa account ek free gift hamper (Rs.250) ke liye select hua hai. Abhi claim karein: http://bonus-cashout.xyz/snrmn,yes,No,No
spam,"Paytm customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://bonus-cashout.xyz/4zg0a",yes,No,No
spam,Badhai ho! Aapka IRCTC account ek free sona coin (Rs.250) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/l32ro,yes,No,No
spam,Aap Myntra ke anniversary contest ke lucky winner hain. Rs.50 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"IndiGo customer service: aapka Rs.250 ka refund pending hai, claim karne ke liye click karein: http://gift-redeem-now.co.in/gip2a",yes,No,No
spam,Badhai ho! Aapka cult.fit account ek free shopping voucher (Rs.150) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/agi0a,yes,No,No
spam,"SBI Card customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://lucky-winner-alert.co/5a2hc",yes,No,No
spam,Badhai ho! Aapka Jio account ek free shopping voucher (Rs.100) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/bct17,yes,No,No
spam,Badhai ho! Aapka Nykaa account ek free smartwatch (Rs.200) ke liye select hua hai. Abhi claim karein: http://bonus-cashout.xyz/pcsiy,yes,No,No
spam,Jio Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 7482463804.,No,No,yes
spam,Badhai ho! Aapka Amazon Prime Video account ek free gift hamper (Rs.500) ke liye select hua hai. Abhi claim karein: http://bonus-cashout.xyz/6so17,yes,No,No
spam,Decathlon Lucky Draw: Aapne ek free smartphone jeeta hai! Expire hone se pehle abhi call karein 9325814176.,No,No,yes
spam,"Domino's Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,PharmEasy Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 6480652409.,No,No,yes
spam,Badhai ho! Aapka Paytm account ek free sona coin (Rs.50) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/8wumg,yes,No,No
spam,Badhai ho! Aapka Amazon account ek free gift hamper (Rs.50) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/wzg78,yes,No,No
spam,IndiGo aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 6416342361.,No,No,yes
spam,Badhai ho! Aapka Zepto account ek free sona coin (Rs.250) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/t487i,yes,No,No
spam,HDFC Bank Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 9056719761.,No,No,yes
spam,"Vi Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Titan ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap SBI Card ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Spotify account ek free smartphone (Rs.100) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/noqec,yes,No,No
spam,Aap Spotify ke anniversary contest ke lucky winner hain. Rs.150 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,cult.fit aaj 100 lucky customers ko free smartphone de raha hai. Apna paane ke liye turant call karein 6317548732.,No,No,yes
spam,BigBasket aaj 100 lucky customers ko free smartwatch de raha hai. Apna paane ke liye turant call karein 8920109134.,No,No,yes
spam,Vi Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 8558276104.,No,No,yes
spam,"Uber Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Pepperfry Lucky Draw: Aapne ek free sona coin jeeta hai! Expire hone se pehle abhi call karein 9022171629.,No,No,yes
spam,Unacademy aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 9727911138.,No,No,yes
spam,"HDFC Bank Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,redBus Lucky Draw: Aapne ek free sona coin jeeta hai! Expire hone se pehle abhi call karein 8699484194.,No,No,yes
spam,"Ola Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,MakeMyTrip Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 7340120534.,No,No,yes
spam,redBus Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 7305391281.,No,No,yes
spam,IndiGo Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 9094463373.,No,No,yes
spam,Badhai ho! Aapka Unacademy account ek free smartphone (Rs.100) ke liye select hua hai. Abhi claim karein: http://bonus-cashout.xyz/otmwm,yes,No,No
spam,"Flipkart Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Ajio aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 9965598965.,No,No,yes
spam,Policybazaar aaj 100 lucky customers ko free smartwatch de raha hai. Apna paane ke liye turant call karein 9419157737.,No,No,yes
spam,Aap HDFC Bank ke anniversary contest ke lucky winner hain. Rs.50 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Goibibo Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 8991996062.,No,No,yes
spam,Pepperfry aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 6650316848.,No,No,yes
spam,Badhai ho! Aapka Tanishq account ek free shopping voucher (Rs.50) ke liye select hua hai. Abhi claim karein: http://bonus-cashout.xyz/08nak,yes,No,No
spam,Ola Lucky Draw: Aapne ek free smartphone jeeta hai! Expire hone se pehle abhi call karein 9010859501.,No,No,yes
spam,Ola aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 9292860041.,No,No,yes
spam,"Spotify Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Flipkart Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 8244563132.,No,No,yes
spam,Lenskart Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 6676683081.,No,No,yes
spam,"Zepto Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Amazon ke anniversary contest ke lucky winner hain. Rs.150 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Zomato Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 8134330687.,No,No,yes
spam,Aap Pepperfry ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,ICICI Bank Lucky Draw: Aapne ek free smartphone jeeta hai! Expire hone se pehle abhi call karein 6516043163.,No,No,yes
spam,Badhai ho! Aapka Lenskart account ek free smartphone (Rs.50) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/xw8vv,yes,No,No
spam,"Nykaa Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,"Unacademy Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Myntra ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka BookMyShow account ek free shopping voucher (Rs.200) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/ep7s3,yes,No,No
spam,"Lenskart Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Badhai ho! Aapka Zomato account ek free sona coin (Rs.50) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/908s5,yes,No,No
spam,Netflix aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 7998851340.,No,No,yes
spam,Aap Policybazaar ke anniversary contest ke lucky winner hain. Rs.200 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap boAt ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap Axis Bank ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"HDFC Bank customer service: aapka Rs.250 ka refund pending hai, claim karne ke liye click karein: http://gift-redeem-now.co.in/j89z8",yes,No,No
spam,"PhonePe Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Vi ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Ola customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/vg202",yes,No,No
spam,Aap Paytm ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka Blinkit account ek free smartwatch (Rs.150) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/91rwh,yes,No,No
spam,Aap BYJU'S ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap boAt ke anniversary contest ke lucky winner hain. Rs.150 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap Spotify ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Titan customer service: aapka Rs.250 ka refund pending hai, claim karne ke liye click karein: http://bonus-cashout.xyz/fu8vi",yes,No,No
spam,"Blinkit customer service: aapka Rs.200 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/8uqrr",yes,No,No
spam,IRCTC aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 8585455285.,No,No,yes
spam,Badhai ho! Aapka Axis Bank account ek free sona coin (Rs.500) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/1217c,yes,No,No
spam,Aap Flipkart ke anniversary contest ke lucky winner hain. Rs.200 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Policybazaar customer service: aapka Rs.100 ka refund pending hai, claim karne ke liye click karein: http://gift-redeem-now.co.in/c5ann",yes,No,No
spam,Aap Jio ke anniversary contest ke lucky winner hain. Rs.100 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Meesho Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Ola aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 9983475320.,No,No,yes
spam,ICICI Bank Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 8044048631.,No,No,yes
spam,Aap MakeMyTrip ke anniversary contest ke lucky winner hain. Rs.50 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Tanishq aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 6542935284.,No,No,yes
spam,BookMyShow aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 8496251452.,No,No,yes
spam,Myntra aaj 100 lucky customers ko free smartphone de raha hai. Apna paane ke liye turant call karein 9274474166.,No,No,yes
spam,"Lenskart customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/1ejbd",yes,No,No
spam,Aap BYJU'S ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Amazon Lucky Draw: Aapne ek free smartwatch jeeta hai! Expire hone se pehle abhi call karein 7360645091.,No,No,yes
spam,Badhai ho! Aapka Policybazaar account ek free sona coin (Rs.300) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/gqw9v,yes,No,No
spam,CRED aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 9429094767.,No,No,yes
spam,IRCTC Lucky Draw: Aapne ek free sona coin jeeta hai! Expire hone se pehle abhi call karein 6314596166.,No,No,yes
spam,Aap Airtel ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,IndiGo Lucky Draw: Aapne ek free sona coin jeeta hai! Expire hone se pehle abhi call karein 7318108546.,No,No,yes
spam,Swiggy aaj 100 lucky customers ko free shopping voucher de raha hai. Apna paane ke liye turant call karein 6402107256.,No,No,yes
spam,Aap ICICI Bank ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Ajio customer service: aapka Rs.100 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/csadz",yes,No,No
spam,Myntra aaj 100 lucky customers ko free smartwatch de raha hai. Apna paane ke liye turant call karein 9844928903.,No,No,yes
spam,Policybazaar Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 9473441846.,No,No,yes
spam,Badhai ho! Aapka Meesho account ek free gift hamper (Rs.100) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/w2lo4,yes,No,No
spam,Badhai ho! Aapka 1mg account ek free sona coin (Rs.200) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/9t6wi,yes,No,No
spam,Badhai ho! Aapka Policybazaar account ek free smartphone (Rs.500) ke liye select hua hai. Abhi claim karein: http://reward-claim24.xyz/69b0o,yes,No,No
spam,Aap Decathlon ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap boAt ke anniversary contest ke lucky winner hain. Rs.300 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Flipkart Lucky Draw: Aapne ek free smartphone jeeta hai! Expire hone se pehle abhi call karein 7667425038.,No,No,yes
spam,Goibibo Lucky Draw: Aapne ek free gift hamper jeeta hai! Expire hone se pehle abhi call karein 7325489734.,No,No,yes
spam,"Uber customer service: aapka Rs.250 ka refund pending hai, claim karne ke liye click karein: http://bonus-cashout.xyz/jp2kl",yes,No,No
spam,Badhai ho! Aapka Zomato account ek free sona coin (Rs.100) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/gymun,yes,No,No
spam,"Myntra Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Badhai ho! Aapka redBus account ek free smartphone (Rs.500) ke liye select hua hai. Abhi claim karein: http://offer4u-claim.online/cy5lg,yes,No,No
spam,Aap Jio ke anniversary contest ke lucky winner hain. Rs.500 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Aap Ajio ke anniversary contest ke lucky winner hain. Rs.50 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,Badhai ho! Aapka BigBasket account ek free smartwatch (Rs.500) ke liye select hua hai. Abhi claim karein: http://lucky-winner-alert.co/u0aum,yes,No,No
spam,"Flipkart customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://offer4u-claim.online/8qquc",yes,No,No
spam,Badhai ho! Aapka IRCTC account ek free smartwatch (Rs.100) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/l0pb4,yes,No,No
spam,"Tanishq Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Aap Titan ke anniversary contest ke lucky winner hain. Rs.100 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Jio Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Amazon Prime Video aaj 100 lucky customers ko free gift hamper de raha hai. Apna paane ke liye turant call karein 8285593870.,No,No,yes
spam,Aap cult.fit ke anniversary contest ke lucky winner hain. Rs.250 ka prize paane ke liye apni bank details share karein.,No,No,No
spam,"Jio customer service: aapka Rs.50 ka refund pending hai, claim karne ke liye click karein: http://prize-verify.info/97fom",yes,No,No
spam,Badhai ho! Aapka Blinkit account ek free smartwatch (Rs.50) ke liye select hua hai. Abhi claim karein: http://gift-redeem-now.co.in/u26zr,yes,No,No
spam,"boAt Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Paytm aaj 100 lucky customers ko free smartphone de raha hai. Apna paane ke liye turant call karein 6435294419.,No,No,yes
spam,Badhai ho! Aapka BookMyShow account ek free shopping voucher (Rs.50) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/gulje,yes,No,No
spam,"Paytm customer service: aapka Rs.300 ka refund pending hai, claim karne ke liye click karein: http://reward-claim24.xyz/80apo",yes,No,No
spam,"1mg Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,Badhai ho! Aapka Lenskart account ek free smartphone (Rs.50) ke liye select hua hai. Abhi claim karein: http://prize-verify.info/8on5y,yes,No,No
spam,"Swiggy Flash Sale: sab kuch 90% off, sirf kuch pieces bache hain! Abhi order karne ke liye BUY reply karein.",No,No,No
spam,IndiGo Lucky Draw: Aapne ek free shopping voucher jeeta hai! Expire hone se pehle abhi call karein 9199019005.,No,No,yes
spam,SBI Card aaj 100 lucky customers ko free sona coin de raha hai. Apna paane ke liye turant call karein 9909772798.,No,No,yes
spam,"Nykaa customer service: aapka Rs.150 ka refund pending hai, claim karne ke liye click karein: http://offer4u-claim.online/9wmz5",yes,No,No
